item_id,frame_id,gt_index,mask_iou,normalized_mssd,mspd_px
s000025-i000030-p000002,s000025-i000030,44,0.6918429003021148,0.03147652034854551,3.5573888657785484
s000025-i000030-p000014,s000025-i000030,53,0.689002557544757,0.01597250858145617,1.3832900009767823
s000025-i000030-p000020,s000025-i000030,28,0.6855747558226897,1.062888593008557,131.02329362886076
s000025-i000030-p000032,s000025-i000030,17,0.6810084033613445,0.04952701990331012,3.270712577336671
s000025-i000030-p000035,s000025-i000030,37,0.6786110084964906,0.04518292011744532,4.13552468376469
s000025-i000030-p000027,s000025-i000030,27,0.6764705882352942,0.07552713515576367,4.750970166717532
s000025-i000030-p000031,s000025-i000030,14,0.6757352941176471,0.039964951175587654,2.565446198898004
s000025-i000030-p000003,s000025-i000030,3,0.6520960229308491,0.03728680711004569,3.672496769761599
s000025-i000030-p000017,s000025-i000030,21,0.6453608247422681,0.05892545257060802,5.316343111708618
s000025-i000030-p000009,s000025-i000030,2,0.6399268356414947,0.05807082057426567,5.200728901022077
s000025-i000030-p000006,s000025-i000030,9,0.6232434485377896,0.06168568950302745,4.613794613659169
s000025-i000030-p000015,s000025-i000030,48,0.6217616580310881,0.07963184132732685,5.778876833563393
s000025-i000030-p000011,s000025-i000030,18,0.6053759252045189,0.04931516453692017,3.7880523603596643
s000025-i000030-p000033,s000025-i000030,50,0.5812574139976275,0.059139740527509595,4.00420852890972
s000025-i000030-p000042,s000025-i000030,24,0.5120393120393121,1.043376083931913,120.30382920189346
s000025-i000030-p000041,s000025-i000030,34,0.5118323191345504,0.04157901470804433,3.803616461549853
s000025-i000030-p000018,s000025-i000030,1,0.5045254119285217,0.7903426904611079,72.53118600529835
s000025-i000030-p000016,s000025-i000030,33,0.5043616177636796,0.05751913801949765,2.9583063677481403
s000025-i000030-p000037,s000025-i000030,42,0.5017528483786152,0.38734572822338215,45.07404014584468
s000025-i000040-p000019,s000025-i000040,5,0.8692786525082388,0.02996070128947837,1.1982031499548254
s000025-i000040-p000001,s000025-i000040,11,0.864804469273743,0.0773304096039686,2.1808880681365315
s000025-i000040-p000005,s000025-i000040,3,0.8636548636548637,0.01553412936936891,0.7383841240253447
s000025-i000040-p000009,s000025-i000040,6,0.8557004627681952,0.08131632927058877,1.4419770309563482
s000025-i000040-p000011,s000025-i000040,12,0.8541513592946363,0.055073493611128586,3.288516064643132
s000025-i000040-p000000,s000025-i000040,7,0.8473341004986574,0.04560552334088147,3.230758072175347
s000025-i000040-p000004,s000025-i000040,8,0.842327150084317,0.08036471785353588,3.9512684505705513
s000025-i000040-p000036,s000025-i000040,20,0.8374193548387097,0.08365022049829467,3.0750146366798763
s000025-i000040-p000002,s000025-i000040,4,0.8317054845980466,0.04706004162693486,2.6447914693984025
s000025-i000040-p000031,s000025-i000040,45,0.8242280285035629,0.7359879366341918,64.71393786324586
s000025-i000040-p000008,s000025-i000040,0,0.8181818181818182,0.050456624339143614,3.2885146458233723
s000025-i000040-p000006,s000025-i000040,39,0.8157193605683837,0.07803017866845134,3.210040146458818
s000025-i000040-p000023,s000025-i000040,19,0.8111946532999165,1.0116663612821195,122.68082244054828
s000025-i000040-p000034,s000025-i000040,32,0.8046272493573264,0.057383351646201494,4.921158088488254
s000025-i000040-p000022,s000025-i000040,13,0.7960426179604262,1.0239285937089384,120.59799210321417
s000025-i000040-p000024,s000025-i000040,40,0.7941919191919192,0.9503526747937054,108.96273760401105
s000025-i000040-p000033,s000025-i000040,54,0.7894736842105263,0.06234288124156575,3.2348017120158516
s000025-i000040-p000029,s000025-i000040,10,0.788787023977433,0.059072658035099763,2.761464800630736
s000025-i000040-p000012,s000025-i000040,21,0.7651271034729681,0.05311208771624757,5.366751875596502
s000025-i000040-p000010,s000025-i000040,44,0.7395192845164896,0.11493325431429789,5.218264153381452
s000025-i000040-p000017,s000025-i000040,37,0.7374085234610418,0.05737335139522316,3.0701335047751552
s000025-i000040-p000028,s000025-i000040,28,0.7272368939692551,1.052372370856874,126.38958574607712
s000025-i000040-p000020,s000025-i000040,38,0.7234886025768087,1.1146179644008123,130.54090244002754
s000025-i000040-p000014,s000025-i000040,27,0.7217221135029355,0.0879888190070659,5.073897299330105
s000025-i000040-p000021,s000025-i000040,29,0.7191245440333507,0.3443434621800047,39.32867172168937
s000025-i000040-p000046,s000025-i000040,23,0.7154942119323241,1.1198098221911488,142.8257408403193
s000025-i000040-p000027,s000025-i000040,46,0.7050495516753186,0.11149110463584762,4.414093408140151
s000025-i000040-p000018,s000025-i000040,50,0.7023311416616856,0.05180775739714032,3.4831140436456844
s000025-i000040-p000032,s000025-i000040,48,0.6960659898477157,0.06103557548339385,4.095952187913964
s000025-i000040-p000026,s000025-i000040,26,0.6956521739130435,0.09384449528216382,3.7624534160248833
s000025-i000040-p000035,s000025-i000040,53,0.6932642487046632,0.5881683379637328,36.05029048046056
s000025-i000040-p000025,s000025-i000040,14,0.6695884146341463,1.1420505213283692,122.66525055773366
s000025-i000040-p000016,s000025-i000040,18,0.6589805825242718,0.06056334249773989,2.93572606953615
s000025-i000040-p000037,s000025-i000040,2,0.6516250335750738,0.44332715080179785,48.41136291468898
s000025-i000040-p000003,s000025-i000040,9,0.6363293051359517,0.05522078730893271,3.4583410479902534
s000025-i000040-p000038,s000025-i000040,42,0.6186440677966102,0.38104970321516596,44.39328261924315
s000025-i000040-p000013,s000025-i000040,17,0.56720741599073,1.2023178087669693,102.12989034506339
s000025-i000040-p000007,s000025-i000040,1,0.5170128148475475,0.5503447080018312,62.75134989967332
s000030-i000000-p000002,s000030-i000000,15,0.8333545512412476,0.0343748633174734,3.9608396866024402
s000030-i000000-p000006,s000030-i000000,12,0.8306159420289855,0.05022666933543218,5.246325384083591
s000030-i000000-p000001,s000030-i000000,11,0.827945205479452,0.03722125965366251,4.077221395954629
s000030-i000000-p000005,s000030-i000000,8,0.813677158387056,0.038214964796906795,4.70164586289518
s000030-i000000-p000009,s000030-i000000,16,0.8081272084805654,0.0666355618585585,4.256881480632937
s000030-i000000-p000003,s000030-i000000,0,0.7981992017079736,0.055054113771806745,2.003131161402971
s000030-i000000-p000013,s000030-i000000,4,0.7976190476190477,0.7553658463704038,86.98393914904022
s000030-i000000-p000012,s000030-i000000,3,0.7899351429257747,0.03405554357052338,3.6083460649826784
s000030-i000000-p000000,s000030-i000000,6,0.7827613727055068,0.041061465658860166,4.514655239269683
s000030-i000000-p000007,s000030-i000000,18,0.7611760453066635,0.03829420346155632,4.151716434222015
s000030-i000000-p000022,s000030-i000000,17,0.7551982851018221,0.5204071322184023,64.95934903013112
s000030-i000000-p000018,s000030-i000000,14,0.7342044326827655,0.03830493988267733,2.35541767926379
s000030-i000000-p000019,s000030-i000000,7,0.7313483336152935,0.10826807096471695,9.896793891633989
s000030-i000000-p000021,s000030-i000000,5,0.6898580121703854,0.03944577255059095,4.270181745435978
s000030-i000000-p000011,s000030-i000000,13,0.6895982922569377,0.0164260759400972,2.2162685969887925
s000030-i000000-p000016,s000030-i000000,2,0.6855324074074074,0.0396073486978065,3.604484282759163
s000030-i000000-p000014,s000030-i000000,1,0.6806876790830946,0.03930439969252008,4.738645556008763
s000030-i000000-p000010,s000030-i000000,19,0.6362047440699126,0.050589631401845296,3.174110676265681
s000030-i000000-p000004,s000030-i000000,10,0.5946462715105163,0.039603481500830845,3.3865955869231525
s000030-i000000-p000015,s000030-i000000,20,0.5777808560742486,0.05158075364978459,6.358960745842817
s000030-i000000-p000008,s000030-i000000,9,0.5386078356789654,0.049461559476200616,5.4433926801301515
s000030-i000010-p000004,s000030-i000010,12,0.8727598566308243,0.04111044427749528,3.9106229215049337
s000030-i000010-p000002,s000030-i000010,8,0.8669489636728326,0.07812859781279896,4.599090728832791
s000030-i000010-p000008,s000030-i000010,16,0.8145142038672715,0.03484239261862923,2.777961053686937
s000030-i000010-p000013,s000030-i000010,11,0.8115660308589479,0.04107786693779178,3.945277672408522
s000030-i000010-p000005,s000030-i000010,15,0.8088445078459344,0.03632881845849948,3.084787590080878
s000030-i000010-p000014,s000030-i000010,6,0.7942376950780312,0.163615042034142,17.829997910696665
s000030-i000010-p000000,s000030-i000010,0,0.7855153203342619,0.0403564748813128,4.165636475069119
s000030-i000010-p000024,s000030-i000010,17,0.7562189054726368,0.048098831262074745,4.899368350937056
s000030-i000010-p000016,s000030-i000010,14,0.7420482930890924,0.09598471965385699,10.014645088264121
s000030-i000010-p000009,s000030-i000010,4,0.7205240174672489,0.14667788818293004,13.232774078403816
s000030-i000010-p000003,s000030-i000010,3,0.7116003738705993,0.03343648289466949,3.578496495602326
s000030-i000010-p000018,s000030-i000010,9,0.710076473234368,0.04609560864850403,5.1834008730392584
s000030-i000010-p000023,s000030-i000010,7,0.6765315739868049,0.05444347400147133,5.106138177384069
s000030-i000010-p000010,s000030-i000010,13,0.6649329634766528,0.04978792948722784,3.4907834302318332
s000030-i000010-p000007,s000030-i000010,18,0.6628133102852204,0.05432456631142124,4.332310900808358
s000030-i000010-p000015,s000030-i000010,1,0.6587125416204217,0.04474330277231633,4.965724698288437
s000030-i000010-p000006,s000030-i000010,19,0.6349853484520321,0.04102162005386495,3.9614323079079465
s000030-i000010-p000001,s000030-i000010,10,0.6342406876790831,0.03704400421333665,4.9319853670314275
s000030-i000010-p000012,s000030-i000010,2,0.62094317823758,0.050124138136859155,2.730168252547326
s000030-i000010-p000020,s000030-i000010,5,0.5968134543040495,0.6288254673546312,76.61382631767307
s000030-i000010-p000021,s000030-i000010,20,0.5380861077218059,0.038184723659014805,5.005213174657923
s000030-i000020-p000014,s000030-i000020,11,0.8575508746876116,0.04711916360160794,4.296973087885282
s000030-i000020-p000004,s000030-i000020,12,0.8505864935656531,0.0572640893014315,4.660764188880187
s000030-i000020-p000005,s000030-i000020,15,0.8300094966761633,0.034790942013355405,4.053244483004354
s000030-i000020-p000001,s000030-i000020,8,0.8083377308707124,0.048829242614079234,4.686682016950555
s000030-i000020-p000007,s000030-i000020,4,0.7592592592592593,0.06091799472176891,6.989210919453034
s000030-i000020-p000009,s000030-i000020,2,0.7583110636023517,0.05979854578811928,4.367748230907048
s000030-i000020-p000024,s000030-i000020,17,0.74432526814667,0.04223217305853971,5.161327138625288
s000030-i000020-p000002,s000030-i000020,0,0.7353933769246994,0.039324744070045235,4.582701508925206
s000030-i000020-p000006,s000030-i000020,6,0.7213779128672746,0.7129738735502258,85.00475071160128
s000030-i000020-p000011,s000030-i000020,1,0.7073115860517435,0.039246772833404185,4.332290599741243
s000030-i000020-p000013,s000030-i000020,5,0.680835734870317,0.4077149928581531,45.18107444308645
s000030-i000020-p000015,s000030-i000020,14,0.6770974289580515,0.09205006931826913,10.999931329883788
s000030-i000020-p000019,s000030-i000020,7,0.6529363110008272,0.04618537928485485,4.5915237021882325
s000030-i000020-p000010,s000030-i000020,18,0.624390243902439,0.04278915681386904,4.833858374956576
s000030-i000020-p000012,s000030-i000020,16,0.6173813607775872,0.05330930431060251,4.8807507847570495
s000030-i000020-p000000,s000030-i000020,3,0.6126327557294577,0.03819402300862028,5.057808002848761
s000030-i000020-p000021,s000030-i000020,9,0.6057824690224873,0.3376302556698321,36.64034314827222
s000030-i000020-p000003,s000030-i000020,10,0.5720751611575916,0.045286942078379334,5.9061140284334614
s000030-i000030-p000008,s000030-i000030,12,0.8271226415094339,0.06059689930861305,5.1289920687541235
s000030-i000030-p000005,s000030-i000030,15,0.8172247732108858,0.035207732730052725,3.613900851469861
s000030-i000030-p000016,s000030-i000030,6,0.8099378881987578,0.699697081255279,88.41034855892796
s000030-i000030-p000018,s000030-i000030,17,0.7978169188786901,0.06631441495397664,6.102720831868161
s000030-i000030-p000007,s000030-i000030,8,0.7913269526172751,0.05581416589517518,6.56084706305333
s000030-i000030-p000003,s000030-i000030,14,0.7784334763948498,0.045236405200107375,5.269093991418414
s000030-i000030-p000011,s000030-i000030,1,0.7713878326996197,0.0846233790853916,7.556642802545502
s000030-i000030-p000019,s000030-i000030,5,0.7594587822600852,0.31534912763439554,31.88513350980304
s000030-i000030-p000009,s000030-i000030,4,0.7523474178403756,0.06912039959342246,6.804128137121468
s000030-i000030-p000006,s000030-i000030,18,0.7517269402681837,0.0540851665487874,6.595977625726558
s000030-i000030-p000013,s000030-i000030,2,0.749641662685141,0.03525939471364791,4.3053979660145005
s000030-i000030-p000002,s000030-i000030,0,0.7242234685073339,0.05189491016157569,3.5915600575175377
s000030-i000030-p000012,s000030-i000030,7,0.7232205042485026,0.04605866841705468,4.26998988957349
s000030-i000030-p000000,s000030-i000030,3,0.6836058926882012,0.04431427409932413,4.107509577959547
s000030-i000030-p000022,s000030-i000030,9,0.6751529987760098,0.31739115201298956,33.02406541111102
s000030-i000030-p000010,s000030-i000030,16,0.6473895582329318,0.07032397448260165,4.59772688111309
s000030-i000030-p000001,s000030-i000030,10,0.6319836597380752,0.040516669111529166,4.501618701654385
s000030-i000030-p000004,s000030-i000030,19,0.6102135025966532,0.043530842553720465,2.2241561449862806
s000030-i000030-p000021,s000030-i000030,20,0.5170350673092904,0.04841264060402524,5.73887365538293
s000030-i000040-p000004,s000030-i000040,8,0.8602711157455682,0.052454191649956274,5.0260917515899575
s000030-i000040-p000003,s000030-i000040,0,0.8530556432102662,0.046189279239488595,3.5967792101942924
s000030-i000040-p000008,s000030-i000040,12,0.8387501568578241,0.05429797718222408,5.278019733997449
s000030-i000040-p000006,s000030-i000040,15,0.8154657293497364,0.04054399452152478,4.569420227343867
s000030-i000040-p000007,s000030-i000040,4,0.7965966498271736,0.6203441176839629,73.94757827591353
s000030-i000040-p000014,s000030-i000040,6,0.7930693069306931,0.07085485866292894,6.057087322115323
s000030-i000040-p000012,s000030-i000040,2,0.7776525115871227,0.05913140049440454,5.9330800815713465
s000030-i000040-p000021,s000030-i000040,17,0.7660460558549731,0.0519410543458365,3.6945203142685155
s000030-i000040-p000001,s000030-i000040,3,0.7567911714770797,0.03213438390409472,3.249171256212548
s000030-i000040-p000000,s000030-i000040,18,0.7456828885400314,0.06846319180933426,7.429711982127341
s000030-i000040-p000009,s000030-i000040,16,0.7388542665388304,0.057696090723076486,4.557683282164768
s000030-i000040-p000020,s000030-i000040,9,0.7301360057265569,0.049210972304970714,5.4790849396592884
s000030-i000040-p000011,s000030-i000040,1,0.7299891995679827,0.07403205599538182,5.8078694407469404
s000030-i000040-p000016,s000030-i000040,7,0.714659305535377,0.07234300848341543,7.601021334635221
s000030-i000040-p000005,s000030-i000040,19,0.7036820572764465,0.016353342554233357,2.0155900409328167
s000030-i000040-p000019,s000030-i000040,5,0.6875458771715195,0.11401990531681483,12.23463585270918
s000030-i000040-p000013,s000030-i000040,14,0.6812003530450133,0.04831276189156268,5.725257902771943
s000030-i000040-p000002,s000030-i000040,10,0.6271693596648713,0.04831564746698656,4.40650475041569
s000030-i000040-p000010,s000030-i000040,13,0.5757264957264957,0.02856125459506724,3.6480742521920586
s000030-i000040-p000017,s000030-i000040,20,0.5452140077821012,0.031176515042821772,3.9178135418811944
s000040-i000000-p000002,s000040-i000000,4,0.7372671831218065,0.03725557745941159,3.784657324230147
s000040-i000000-p000006,s000040-i000000,26,0.736332767402377,0.03614114787234648,4.277390989937761
s000040-i000000-p000011,s000040-i000000,21,0.7186893727096357,0.05323031780081613,6.310158068457726
s000040-i000000-p000005,s000040-i000000,8,0.7185681537647681,0.042124095117801005,5.032361109091215
s000040-i000000-p000000,s000040-i000000,5,0.6927573887625853,0.0449313522687317,4.601256955465102
s000040-i000000-p000001,s000040-i000000,0,0.6771641791044776,0.03917604910776865,4.223119632705957
s000040-i000000-p000009,s000040-i000000,2,0.6475485661424607,0.04316983400867405,4.822849953737082
s000040-i000000-p000014,s000040-i000000,15,0.6038227628149435,0.09781531185662745,8.769795263120123
s000040-i000000-p000015,s000040-i000000,6,0.5866185797786345,0.060748123989458745,5.514181664477578
s000040-i000000-p000007,s000040-i000000,3,0.5614464032942993,0.039787953301295205,4.43097020520769
s000040-i000000-p000016,s000040-i000000,16,0.5584662110858011,0.1347169599765023,8.001527278893684
s000040-i000000-p000026,s000040-i000000,23,0.5253388946819604,0.04202096438641546,4.961195431050911
s000040-i000000-p000008,s000040-i000000,17,0.5213174378662356,0.08894924670739617,5.1716980963189645
s000040-i000000-p000019,s000040-i000000,11,0.514721919302072,0.05872297230927632,4.237366055157496
s000040-i000010-p000012,s000040-i000010,4,0.7550234427327528,0.036899684783260334,3.1563142636501205
s000040-i000010-p000006,s000040-i000010,26,0.7153269892690828,0.04786729764028919,4.747435977674028
s000040-i000010-p000001,s000040-i000010,8,0.6893758055606702,0.04132490654429303,4.108534101300293
s000040-i000010-p000008,s000040-i000010,5,0.6787129497543192,0.0436965134087913,4.126100639798818
s000040-i000010-p000000,s000040-i000010,6,0.6759031464456817,0.03430812105266667,4.15149629174377
s000040-i000010-p000009,s000040-i000010,13,0.6528796975761619,1.1786531933584545,143.87489164022008
s000040-i000010-p000007,s000040-i000010,0,0.637944181790453,0.042568478268685414,3.047819643866094
s000040-i000010-p000013,s000040-i000010,11,0.5922531558014871,0.04126589446414937,3.2751250970262507
s000040-i000010-p000014,s000040-i000010,16,0.5815804434337691,0.0705057762771541,4.0786644097508935
s000040-i000010-p000004,s000040-i000010,3,0.5807716635041114,0.02447160669814865,2.806647356018301
s000040-i000010-p000011,s000040-i000010,25,0.5773368395888119,0.05151045748297754,3.466298244373504
s000040-i000010-p000017,s000040-i000010,21,0.5734321249007674,0.054516892256980004,5.6841643823964345
s000040-i000010-p000003,s000040-i000010,2,0.5721296847114813,0.05351920821518669,4.257888288452511
s000040-i000010-p000002,s000040-i000010,1,0.5718008503634618,0.04976412764099851,5.103662964860674
s000040-i000010-p000015,s000040-i000010,15,0.5625617711010081,0.10196020701866684,4.937079131184463
s000040-i000010-p000035,s000040-i000010,23,0.5480815930063138,0.054245113682212895,4.622725241162477
s000040-i000010-p000027,s000040-i000010,10,0.5454983148772268,0.05444140023809317,3.229423248019889
s000040-i000010-p000025,s000040-i000010,7,0.5015974440894568,0.03925056439800765,4.530537913941446
s000040-i000020-p000005,s000040-i000020,4,0.6963870367498837,0.03761436499844236,4.550407227808041
s000040-i000020-p000002,s000040-i000020,2,0.6705674241393387,0.060437659858173266,4.764110168980911
s000040-i000020-p000001,s000040-i000020,3,0.6394962634929422,0.03915444860690339,4.480025246872396
s000040-i000020-p000010,s000040-i000020,7,0.6389259753745735,0.05407204583355831,6.31814152189333
s000040-i000020-p000008,s000040-i000020,6,0.6321560808886357,0.05449145221333274,6.251119437164828
s000040-i000020-p000007,s000040-i000020,26,0.6231544832553115,0.05331861534023046,6.390493328692551
s000040-i000020-p000003,s000040-i000020,5,0.621870882740448,0.05602664861331352,4.734049165421497
s000040-i000020-p000013,s000040-i000020,11,0.6100662726132904,0.07344243039621066,6.461515385666769
s000040-i000020-p000012,s000040-i000020,12,0.6004954582989265,0.057216147327862,6.128442598378414
s000040-i000020-p000011,s000040-i000020,8,0.5942740979163137,0.06726099115972109,6.513111042876404
s000040-i000020-p000034,s000040-i000020,23,0.5838287752675386,0.09221000800868594,5.699058498330614
s000040-i000020-p000019,s000040-i000020,25,0.5669797330696985,0.0742177029758028,5.539609671823137
s000040-i000020-p000004,s000040-i000020,0,0.5515448603683898,0.05872829418804045,5.266001684904273
s000040-i000020-p000016,s000040-i000020,21,0.5505813953488372,0.072962989436544,7.63931392613736
s000040-i000020-p000017,s000040-i000020,9,0.5505409060175794,0.04752956689925773,4.4411478134844256
s000040-i000020-p000020,s000040-i000020,16,0.5487653224373779,0.05238822349474924,4.748654771446982
s000040-i000020-p000000,s000040-i000020,1,0.5094159388646288,0.060072661732668085,7.299372481291934
s000040-i000020-p000015,s000040-i000020,17,0.5051032518395443,0.07192518579660333,5.704624050594664
s000040-i000030-p000002,s000040-i000030,3,0.7288963517020303,0.03956227526702873,4.510722355538388
s000040-i000030-p000003,s000040-i000030,4,0.7255655774064764,0.04711458453388145,3.3870836553231847
s000040-i000030-p000000,s000040-i000030,2,0.6997428528210559,0.04684014540167966,4.802077468664911
s000040-i000030-p000009,s000040-i000030,8,0.6792009400705052,0.05944033433840691,5.07076914034837
s000040-i000030-p000010,s000040-i000030,0,0.6611732688237073,0.03881023448491563,4.281447313055262
s000040-i000030-p000006,s000040-i000030,6,0.6455327211776709,0.04268268839112474,4.844091488418199
s000040-i000030-p000001,s000040-i000030,5,0.6390507318459571,0.04917996742838038,4.891318977802284
s000040-i000030-p000014,s000040-i000030,12,0.6304115037478966,0.05472431840090485,6.134448078217336
s000040-i000030-p000005,s000040-i000030,21,0.623229461756374,0.05236124504925462,6.261671942679512
s000040-i000030-p000007,s000040-i000030,7,0.5974667902378745,0.04445580022053728,4.874048181961506
s000040-i000030-p000008,s000040-i000030,17,0.5872911169744943,0.07600409654469023,4.567489566803279
s000040-i000030-p000011,s000040-i000030,26,0.5767279644895371,0.03176222018720017,3.839656207115647
s000040-i000030-p000017,s000040-i000030,25,0.5694407278565694,0.05114582583860793,4.378894638737421
s000040-i000030-p000018,s000040-i000030,20,0.5609157808667212,0.06822473113986617,5.423783492716212
s000040-i000030-p000015,s000040-i000030,11,0.5600556231531375,0.04294931971483921,4.105470792815679
s000040-i000030-p000004,s000040-i000030,1,0.5586014445173999,0.05537001411514698,6.0758564198919505
s000040-i000030-p000019,s000040-i000030,9,0.5434971349192568,0.04995698081240212,4.6078213433914925
s000040-i000030-p000033,s000040-i000030,23,0.5358047432650241,0.04979972902081292,4.765353640605274
s000040-i000040-p000006,s000040-i000040,4,0.7540089801154586,0.053185627850226735,2.81167460415794
s000040-i000040-p000023,s000040-i000040,23,0.7489027489027489,0.05856709639788005,4.390374508150819
s000040-i000040-p000012,s000040-i000040,8,0.7377161444958055,0.02417673796984199,2.6630496069549596
s000040-i000040-p000000,s000040-i000040,3,0.7041919715597689,0.032669448368262015,3.691435922285893
s000040-i000040-p000001,s000040-i000040,2,0.6983286447128909,0.04164777468437294,3.5267085809907766
s000040-i000040-p000008,s000040-i000040,11,0.6934796854521625,0.055716026777308594,1.8830789991974544
s000040-i000040-p000007,s000040-i000040,21,0.6676300578034682,0.06653317248231048,5.336731748910455
s000040-i000040-p000002,s000040-i000040,6,0.6516345592527729,0.0362855408430806,4.225307981905505
s000040-i000040-p000014,s000040-i000040,12,0.6253701106436029,0.044765687264960656,4.2075289135857625
s000040-i000040-p000018,s000040-i000040,20,0.6221030453936027,0.08853410540265132,5.020290930790595
s000040-i000040-p000010,s000040-i000040,26,0.6154337753634765,0.021091049659890275,2.127480514652946
s000040-i000040-p000004,s000040-i000040,7,0.6041935483870968,0.028490249702816033,2.8093452017473206
s000040-i000040-p000009,s000040-i000040,17,0.5830985915492958,0.0971262633540276,4.726060907230854
s000040-i000040-p000016,s000040-i000040,9,0.5727842435094002,0.0639069360915835,4.397733418985672
s000040-i000040-p000013,s000040-i000040,25,0.5273582569943055,0.053558385364405554,3.362442343796405
s000040-i000040-p000029,s000040-i000040,18,0.5246231155778894,0.03706443966517667,3.2021858035423794
s000040-i000040-p000015,s000040-i000040,15,0.5187385740402194,0.108641442632763,4.936301490583528
s000040-i000040-p000020,s000040-i000040,5,0.512488928255093,0.07747275174404776,4.560037962439142
s000040-i000040-p000003,s000040-i000040,1,0.5013610071452875,0.049314768234913604,5.484805910849788
s000065-i000000-p000000,s000065-i000000,1,0.8162993245645218,0.02723110232426763,4.637841651461837
s000065-i000000-p000001,s000065-i000000,7,0.7473710358532748,0.020946576575788953,4.2994940839882725
s000065-i000000-p000005,s000065-i000000,6,0.7375951693357836,0.03424669685404656,1.595265185513119
s000065-i000000-p000002,s000065-i000000,5,0.7004000432479187,0.05893434286207889,4.7978843282360915
s000065-i000000-p000003,s000065-i000000,4,0.6529862414008756,0.026519061067682367,2.3571269419862744
s000065-i000000-p000006,s000065-i000000,2,0.6463133640552995,0.6129974842853699,150.19395338505083
s000065-i000000-p000004,s000065-i000000,9,0.5941759603469641,0.025585429648943732,3.114177890645521
s000065-i000000-p000008,s000065-i000000,3,0.5417598806860552,0.02468410443027167,3.8755602826543365
s000065-i000000-p000007,s000065-i000000,8,0.5049692808095411,0.019147661640102946,4.007062170319986
s000065-i000010-p000000,s000065-i000010,1,0.779126213592233,0.025730198001203606,2.8641365615123378
s000065-i000010-p000001,s000065-i000010,4,0.7736973504067005,0.043765628336384,4.145742235081642
s000065-i000010-p000002,s000065-i000010,7,0.751752184823051,0.02490148508337816,4.311811694810749
s000065-i000010-p000003,s000065-i000010,6,0.7097460444089881,0.02255875443738095,3.7453897636496074
s000065-i000010-p000006,s000065-i000010,8,0.7038200425575033,0.02084599765462411,4.33163460836416
s000065-i000010-p000005,s000065-i000010,2,0.5889056867077567,0.061451388173208644,7.291028953595205
s000065-i000010-p000007,s000065-i000010,9,0.567667260239125,0.025833873937718032,4.578206333066647
s000065-i000010-p000004,s000065-i000010,5,0.5640172520024646,0.036940549461947345,6.6235845548638155
s000065-i000010-p000009,s000065-i000010,3,0.5473710317460317,0.030654356789813986,5.731747849208472
s000065-i000010-p000010,s000065-i000010,0,0.5325850226168537,0.0420015504234223,7.401647287265147
s000065-i000020-p000000,s000065-i000020,1,0.7501916296182738,0.028032837828231263,4.3858318204765006
s000065-i000020-p000001,s000065-i000020,4,0.7454469156525388,0.03306095241505985,3.7128143164469103
s000065-i000020-p000007,s000065-i000020,6,0.6362911795961743,0.04760710521275325,5.795684523745747
s000065-i000020-p000009,s000065-i000020,8,0.6093701520322681,0.3306668360580631,77.4575165004517
s000065-i000020-p000006,s000065-i000020,2,0.5663542751359482,0.06997453633639994,7.19909658906714
s000065-i000020-p000003,s000065-i000020,7,0.5634784104593153,0.03718128919681142,6.232205062316211
s000065-i000020-p000005,s000065-i000020,9,0.5409778812572759,0.3250822242663908,73.70414016521372
s000065-i000020-p000002,s000065-i000020,3,0.5344626923574292,0.04507342684758758,5.960592598127885
s000065-i000030-p000000,s000065-i000030,1,0.7988905447921841,0.018443768904149577,3.8276132093907087
s000065-i000030-p000001,s000065-i000030,4,0.7620847743907343,0.026631973746009157,1.4369079509600793
s000065-i000030-p000005,s000065-i000030,7,0.7220810166799047,0.02352322590836996,4.03203509494295
s000065-i000030-p000006,s000065-i000030,6,0.6841220584432377,0.0493533325671507,7.323176749956371
s000065-i000030-p000003,s000065-i000030,0,0.666810829513018,0.025970425851762124,4.581648595709311
s000065-i000030-p000007,s000065-i000030,9,0.6396212847555129,0.3287200955592632,76.4130932269681
s000065-i000030-p000004,s000065-i000030,2,0.601375,0.784049944194675,180.58532790023747
s000065-i000030-p000002,s000065-i000030,8,0.5509676268616784,0.3795149879021236,80.64697916176856
s000065-i000030-p000009,s000065-i000030,3,0.5230832084978891,0.02865050713458362,5.079826308654482
s000065-i000040-p000002,s000065-i000040,7,0.7675886701553285,0.03291030587494597,2.814704181123747
s000065-i000040-p000000,s000065-i000040,1,0.7144774516821761,0.02106786821192381,2.3983400761082154
s000065-i000040-p000007,s000065-i000040,9,0.6629950495049505,0.010535249720108882,1.7639283548087434
s000065-i000040-p000001,s000065-i000040,5,0.6589580686149936,0.05605603155906876,4.848567628629177
s000065-i000040-p000003,s000065-i000040,2,0.6423152570946895,0.7967024686249461,178.8473053689194
s000065-i000040-p000012,s000065-i000040,4,0.6248817000774327,0.038044072535677376,4.647691551911428
s000065-i000040-p000006,s000065-i000040,0,0.6080476900149031,0.012241502049370212,2.04560595250017
s000065-i000040-p000008,s000065-i000040,6,0.5812985571587126,0.028659245367667577,4.249531193633056
s000065-i000040-p000004,s000065-i000040,8,0.5651226158038147,0.018343701360691925,4.162138594814802
s000065-i000040-p000005,s000065-i000040,3,0.5420508521933501,0.017728115475814547,3.1997847807482334
